SC3.SC3_35,SC3.SC3_34,SC3.SC3_33,SC3.SC3_32,SC3.SC3_31,SC3.SC3_30,SC3.SC3_29,SC3.SC3_28,SC3.SC3_27,SC3.SC3_26,SC3.SC3_25,SC3.SC3_24,SC3.SC3_23,SC3.SC3_22,SC3.SC3_21,SC3.SC3_20,SC3.SC3_19,SC3.SC3_18,SC3.SC3_17,SC3.SC3_16,SC3.SC3_15,SC3.SC3_14,SC3.SC3_13,SC3.SC3_12,SC3.SC3_11,SC3.SC3_10,SC3.SC3_9,SC3.SC3_8,SC3.SC3_7,SC3.SC3_6,SC3.SC3_5,SC3.SC3_4,SC3.SC3_3,SC3.SC3_2,SC3.SC3_1,SC3.SC3_0,UMAP_KMEANS.UMAP_KMEANS_35,UMAP_KMEANS.UMAP_KMEANS_34,UMAP_KMEANS.UMAP_KMEANS_33,UMAP_KMEANS.UMAP_KMEANS_32,UMAP_KMEANS.UMAP_KMEANS_31,UMAP_KMEANS.UMAP_KMEANS_30,UMAP_KMEANS.UMAP_KMEANS_29,UMAP_KMEANS.UMAP_KMEANS_28,UMAP_KMEANS.UMAP_KMEANS_27,UMAP_KMEANS.UMAP_KMEANS_26,UMAP_KMEANS.UMAP_KMEANS_25,UMAP_KMEANS.UMAP_KMEANS_24,UMAP_KMEANS.UMAP_KMEANS_23,UMAP_KMEANS.UMAP_KMEANS_22,UMAP_KMEANS.UMAP_KMEANS_21,UMAP_KMEANS.UMAP_KMEANS_20,UMAP_KMEANS.UMAP_KMEANS_19,UMAP_KMEANS.UMAP_KMEANS_18,UMAP_KMEANS.UMAP_KMEANS_17,UMAP_KMEANS.UMAP_KMEANS_16,UMAP_KMEANS.UMAP_KMEANS_15,UMAP_KMEANS.UMAP_KMEANS_14,UMAP_KMEANS.UMAP_KMEANS_13,UMAP_KMEANS.UMAP_KMEANS_12,UMAP_KMEANS.UMAP_KMEANS_11,UMAP_KMEANS.UMAP_KMEANS_10,UMAP_KMEANS.UMAP_KMEANS_9,UMAP_KMEANS.UMAP_KMEANS_8,UMAP_KMEANS.UMAP_KMEANS_7,UMAP_KMEANS.UMAP_KMEANS_6,UMAP_KMEANS.UMAP_KMEANS_5,UMAP_KMEANS.UMAP_KMEANS_4,UMAP_KMEANS.UMAP_KMEANS_3,UMAP_KMEANS.UMAP_KMEANS_2,UMAP_KMEANS.UMAP_KMEANS_1,UMAP_KMEANS.UMAP_KMEANS_0,TSNE_KMEANS.TSNE_KMEANS_35,TSNE_KMEANS.TSNE_KMEANS_34,TSNE_KMEANS.TSNE_KMEANS_33,TSNE_KMEANS.TSNE_KMEANS_32,TSNE_KMEANS.TSNE_KMEANS_31,TSNE_KMEANS.TSNE_KMEANS_30,TSNE_KMEANS.TSNE_KMEANS_29,TSNE_KMEANS.TSNE_KMEANS_28,TSNE_KMEANS.TSNE_KMEANS_27,TSNE_KMEANS.TSNE_KMEANS_26,TSNE_KMEANS.TSNE_KMEANS_25,TSNE_KMEANS.TSNE_KMEANS_24,TSNE_KMEANS.TSNE_KMEANS_23,TSNE_KMEANS.TSNE_KMEANS_22,TSNE_KMEANS.TSNE_KMEANS_21,TSNE_KMEANS.TSNE_KMEANS_20,TSNE_KMEANS.TSNE_KMEANS_19,TSNE_KMEANS.TSNE_KMEANS_18,TSNE_KMEANS.TSNE_KMEANS_17,TSNE_KMEANS.TSNE_KMEANS_16,TSNE_KMEANS.TSNE_KMEANS_15,TSNE_KMEANS.TSNE_KMEANS_14,TSNE_KMEANS.TSNE_KMEANS_13,TSNE_KMEANS.TSNE_KMEANS_12,TSNE_KMEANS.TSNE_KMEANS_11,TSNE_KMEANS.TSNE_KMEANS_10,TSNE_KMEANS.TSNE_KMEANS_9,TSNE_KMEANS.TSNE_KMEANS_8,TSNE_KMEANS.TSNE_KMEANS_7,TSNE_KMEANS.TSNE_KMEANS_6,TSNE_KMEANS.TSNE_KMEANS_5,TSNE_KMEANS.TSNE_KMEANS_4,TSNE_KMEANS.TSNE_KMEANS_3,TSNE_KMEANS.TSNE_KMEANS_2,TSNE_KMEANS.TSNE_KMEANS_1,TSNE_KMEANS.TSNE_KMEANS_0,cells
3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,6,6,15,15,16,16,17,18,19,20,21,21,21,21,21,22,2,2,2,2,2,3,3,3,3,4,4,5,13,14,15,16,16,17,18,19,19,20,20,21,22,22,23,24,24,24,24,24,24,24,24,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,Cell1969
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,16,17,17,17,17,17,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,16,16,17,18,18,19,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,9,10,11,11,12,13,13,14,14,14,15,15,16,16,23,23,23,23,23,23,23,23,23,23,23,23,Cell197
3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,6,6,15,15,16,16,17,18,19,20,21,21,21,21,21,22,2,2,2,2,2,3,3,3,3,4,4,5,13,14,15,16,16,17,18,19,19,20,20,21,22,22,23,24,24,24,24,24,24,24,24,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,Cell1970
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,11,11,11,12,13,13,13,14,18,19,20,21,22,23,23,23,23,23,24,2,2,2,2,2,2,2,2,9,10,11,12,12,12,13,14,18,19,20,21,21,22,22,23,24,24,25,26,26,26,26,26,26,26,26,26,1,2,3,6,7,7,7,8,9,12,13,14,15,16,17,18,18,19,19,19,20,21,22,22,22,22,22,22,22,22,22,22,22,22,22,25,Cell1971
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,14,15,16,17,18,18,18,18,18,19,2,2,2,2,2,2,2,2,2,3,10,11,11,11,12,13,13,14,15,16,16,17,17,18,19,19,20,21,21,21,21,21,21,21,36,37,1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,14,14,15,15,15,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,Cell1972
2,2,2,2,2,4,4,5,5,5,5,5,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,9,9,9,9,9,9,9,9,10,2,2,3,3,3,4,4,4,4,5,5,6,6,6,6,7,7,8,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,1,2,3,3,3,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,Cell1973
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,16,25,25,25,25,26,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,22,23,23,24,25,25,26,27,27,27,27,27,27,27,27,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,19,20,20,20,21,22,23,23,24,25,25,26,26,26,26,26,26,26,26,27,Cell1974
2,2,2,2,2,4,4,5,5,5,5,5,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,9,9,9,9,9,9,9,9,10,2,2,3,3,3,4,4,4,4,5,5,6,6,6,6,7,7,8,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,1,2,3,3,3,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,Cell1975
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,10,10,10,11,11,11,12,12,12,13,13,13,13,13,14,2,2,2,2,2,2,2,2,2,2,2,3,3,3,9,10,10,11,12,12,12,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,2,2,2,2,8,8,9,10,10,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,Cell1976
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,28,28,29,30,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,26,27,28,28,29,30,30,30,30,31,31,31,31,31,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,7,7,8,23,24,25,26,27,27,28,29,29,30,30,30,30,30,30,31,31,32,Cell1977
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,14,15,16,17,18,18,18,18,18,19,2,2,2,2,2,2,2,2,2,3,10,11,11,11,12,13,13,14,15,16,16,17,17,18,19,19,20,21,21,21,21,21,21,21,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,14,14,15,15,15,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,Cell1978
2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,12,2,2,2,2,2,3,3,5,5,6,6,7,7,7,7,8,8,9,10,10,10,11,11,12,12,12,13,14,14,14,14,14,14,14,14,14,1,1,1,1,4,4,4,4,5,5,5,6,6,6,7,8,8,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,Cell1979
2,2,2,2,2,2,2,3,3,3,3,3,3,12,12,12,13,14,14,14,15,16,17,18,19,20,21,22,23,24,25,26,26,26,26,27,2,2,2,2,2,2,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,24,25,26,26,27,28,28,28,28,29,29,29,29,29,1,1,1,1,1,9,10,11,12,13,14,15,16,17,18,19,20,21,21,21,22,23,24,24,25,26,26,27,27,27,27,27,27,27,27,28,Cell198
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,16,16,16,16,27,28,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,17,17,18,19,19,19,19,19,19,19,19,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,22,23,24,25,25,26,27,27,28,28,28,28,28,28,28,28,29,Cell1980
1,1,6,7,7,8,8,9,10,10,11,11,12,13,13,13,14,15,15,15,16,17,18,19,20,21,22,23,24,25,26,27,27,27,28,29,5,6,7,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,26,27,27,28,29,29,29,29,30,30,30,30,30,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,22,23,24,25,26,26,27,28,28,29,29,29,29,29,29,30,30,31,Cell1981
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,6,6,6,7,7,7,7,7,7,7,7,8,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,5,5,6,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell1982
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,18,19,20,21,22,23,24,24,24,24,24,25,2,2,2,2,2,2,2,2,2,3,10,11,11,13,14,15,15,16,17,18,18,19,19,20,21,21,22,23,23,23,23,23,33,33,33,34,1,1,1,1,1,1,8,9,10,10,11,12,13,14,15,16,16,17,17,17,18,18,19,19,19,19,30,31,32,33,33,34,35,36,37,38,Cell1983
2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Cell1984
4,4,4,5,5,6,6,7,7,7,8,8,8,8,8,8,9,9,9,9,10,11,11,11,12,12,12,13,13,13,14,14,14,14,14,15,3,4,5,5,5,6,6,7,7,8,8,9,9,9,10,11,11,12,13,13,13,14,14,15,15,15,16,17,17,17,17,17,17,17,17,17,3,4,5,5,6,6,6,6,7,7,7,8,9,9,10,11,11,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,Cell1985
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,14,15,16,17,18,18,18,18,18,19,2,2,2,2,2,2,2,2,2,3,10,11,11,11,12,13,13,14,15,16,16,17,17,18,19,19,20,21,21,21,21,21,21,21,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,12,13,14,14,15,15,15,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,Cell1986
2,2,2,2,2,2,2,2,8,8,9,9,9,9,9,9,10,10,10,10,11,12,12,12,13,13,13,14,14,14,15,15,15,15,15,16,2,2,2,2,6,7,7,8,8,9,9,10,10,10,11,12,12,13,14,14,14,15,15,16,16,16,17,18,18,18,18,18,18,18,18,18,1,1,2,2,2,2,2,7,8,8,8,9,10,10,11,12,12,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,Cell1987
3,3,3,3,3,3,3,4,4,4,4,4,11,11,11,11,12,13,13,13,14,15,16,16,17,17,18,19,20,21,22,22,22,22,22,23,4,5,6,6,7,8,8,9,10,11,12,13,14,15,16,17,17,18,19,20,20,21,21,22,23,23,24,25,25,25,25,25,25,25,25,33,4,5,6,7,8,8,9,10,11,11,12,13,14,15,16,17,17,18,18,18,19,20,21,21,21,21,21,21,21,31,31,31,31,32,32,33,Cell1988
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,10,10,10,11,11,11,12,12,12,13,13,13,13,13,14,2,2,2,2,2,2,2,2,2,2,2,3,3,3,9,10,10,11,12,12,12,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,2,2,2,2,8,8,9,10,10,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,Cell1989
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,16,17,17,17,17,17,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,16,16,17,18,18,19,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,9,10,11,11,12,13,13,14,14,14,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,Cell199
2,2,2,2,2,2,2,2,8,8,9,9,9,9,9,9,10,10,10,10,11,12,12,12,13,13,13,14,14,14,15,15,15,15,15,16,2,2,2,2,6,7,7,8,8,9,9,10,10,10,11,12,12,13,14,14,14,15,15,16,16,16,17,18,18,18,18,18,18,18,18,18,1,1,2,2,2,2,2,7,8,8,8,9,10,10,11,12,12,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,Cell1990
1,1,6,7,7,8,8,9,10,10,11,11,12,13,13,13,14,15,15,15,16,17,18,19,20,21,22,23,24,25,26,27,27,27,28,29,5,6,7,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,26,27,27,28,29,29,29,29,30,30,30,30,30,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,22,23,24,25,26,28,29,30,31,32,33,34,34,35,36,37,38,39,Cell1991
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cell1992
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell1993
2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,12,2,2,2,2,2,3,3,5,5,6,6,7,7,7,7,8,8,9,10,10,10,11,11,12,12,12,13,14,14,14,14,14,14,14,14,14,1,1,1,1,4,4,4,4,5,5,5,6,6,6,7,8,8,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,Cell1994
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,16,17,17,17,17,17,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,16,16,17,18,18,19,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,9,10,11,11,12,13,13,14,14,14,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,Cell1995
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell1996
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cell1997
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,11,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,10,10,11,11,11,11,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Cell1998
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,28,28,29,30,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,26,27,28,28,29,30,30,30,30,31,31,31,31,31,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,7,7,8,23,24,25,26,27,27,28,29,29,30,30,30,30,30,30,31,31,32,Cell1999
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cell2
3,3,3,3,3,3,3,4,4,4,4,4,11,11,11,11,12,13,13,13,14,15,16,16,17,17,18,19,20,21,22,22,22,22,22,23,4,5,6,6,7,8,8,9,10,11,12,13,14,15,16,17,17,18,19,20,20,21,21,22,23,23,24,25,25,25,25,25,25,25,25,25,4,5,6,7,8,8,9,10,11,11,12,13,14,15,16,17,17,18,18,18,19,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,Cell20
3,3,3,3,3,3,3,4,4,4,4,4,11,11,11,11,12,13,13,13,14,15,16,16,17,17,18,19,20,21,22,22,22,22,22,23,4,5,6,6,7,8,8,9,10,11,12,13,14,15,16,17,17,18,19,20,20,21,21,22,23,23,24,25,25,25,25,25,25,25,25,33,4,5,6,7,8,8,9,10,11,11,12,13,14,15,16,17,17,18,18,18,19,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,Cell200
3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,8,8,8,8,8,8,8,8,9,2,2,2,2,2,3,3,3,3,4,4,5,5,5,5,6,6,7,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Cell2000
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Cell2001
2,2,2,4,4,5,5,6,6,6,7,7,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,11,11,11,12,12,12,12,12,13,2,3,4,4,4,5,5,6,6,7,7,8,8,8,8,9,9,10,11,11,11,12,12,13,13,13,14,15,15,15,15,15,15,15,15,15,2,3,4,4,5,5,5,5,6,6,6,7,7,7,8,9,9,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,Cell2002
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell2003
1,1,6,7,7,8,8,9,10,10,11,11,12,13,13,13,14,15,15,15,16,17,18,19,20,21,22,23,24,25,26,27,27,27,28,29,5,6,7,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,26,27,27,28,29,29,29,29,30,30,30,30,30,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,22,23,24,25,26,26,27,28,28,29,29,29,29,29,29,30,30,31,Cell2004
2,2,2,2,2,2,2,3,3,3,3,3,3,12,12,12,13,14,14,14,15,16,17,18,19,20,21,22,23,24,25,26,26,26,26,27,2,2,2,2,2,2,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,24,25,26,26,27,28,28,28,28,29,29,29,29,29,1,1,1,1,1,9,10,11,12,13,14,15,16,17,18,19,20,21,21,21,22,23,24,24,25,26,26,27,27,27,27,27,27,27,27,28,Cell2005
2,2,2,2,2,4,4,5,5,5,5,5,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,9,9,9,9,9,9,9,9,10,2,2,3,3,3,4,4,4,4,5,5,6,6,6,6,7,7,8,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,1,2,3,3,3,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,Cell2006
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,11,11,11,12,13,13,13,14,18,19,20,21,22,23,23,23,23,23,24,2,2,2,2,2,2,2,2,9,10,11,12,12,12,13,14,18,19,20,21,21,22,22,23,24,24,25,26,26,26,26,26,26,26,26,26,1,2,3,6,7,7,7,8,9,12,13,14,15,16,17,18,18,19,19,19,20,21,22,22,22,22,22,22,22,22,22,22,22,22,22,25,Cell2007
3,3,3,3,3,3,3,4,4,4,4,4,11,11,11,11,12,13,13,13,14,15,16,16,17,17,18,19,20,21,22,22,22,22,22,23,4,5,6,6,7,8,8,9,10,11,12,13,14,15,16,17,17,18,19,20,20,21,21,22,23,23,24,25,25,25,25,25,25,25,25,33,4,5,6,7,8,8,9,10,11,11,12,13,14,15,16,17,17,18,18,18,19,20,21,21,21,21,21,21,21,21,21,33,34,35,36,37,Cell2008
2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Cell2009
2,2,2,2,2,2,2,3,3,3,3,3,3,12,12,12,13,14,14,14,15,16,17,18,19,20,21,22,23,24,25,26,26,26,26,27,2,2,2,2,2,2,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,24,25,26,26,27,28,28,28,28,29,29,29,29,29,1,1,1,1,1,9,10,11,12,13,14,15,16,17,18,19,20,21,21,21,22,23,24,24,25,26,26,27,27,27,27,27,27,27,27,28,Cell201
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,18,19,20,21,22,23,24,24,24,24,24,25,2,2,2,2,2,2,2,2,2,3,10,11,11,13,14,15,15,16,17,18,18,19,19,20,21,21,22,23,23,23,23,23,23,23,23,23,1,1,1,1,1,1,8,9,10,10,11,12,13,14,15,16,16,17,17,17,18,18,19,19,19,19,30,31,32,33,33,34,35,36,37,38,Cell2010
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,25,25,25,25,25,25,25,25,26,Cell2011
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cell2012
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,16,25,25,25,25,26,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,22,23,23,24,25,25,26,27,27,27,27,27,27,27,27,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,19,20,20,20,21,22,23,23,24,25,25,26,26,26,26,26,26,26,26,27,Cell2013
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,16,16,16,16,16,17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,17,17,18,19,19,19,19,19,19,19,19,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,Cell2014
